update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
53,es_step,2304,0.0000,0.969,-0.0106,2.37
54,es_step,2368,0.0000,1.000,-0.0103,2.38
55,replay,2368,-0.0058,1.000,-0.0116,0.59
56,replay,2368,0.2785,1.000,-0.0119,0.59
57,replay,2368,0.3221,1.000,-0.0120,0.59
58,replay,2368,0.2815,1.000,-0.0127,0.59
59,replay,2368,0.2315,1.000,-0.0139,0.59
60,replay,2368,0.3654,1.000,-0.0148,0.59
61,replay,2368,0.2356,1.000,-0.0153,0.59
62,es_step,2432,0.0000,1.000,-0.0149,2.37
63,replay,2432,0.0887,1.000,-0.0153,0.59
64,replay,2432,0.3002,1.000,-0.0153,0.59
65,replay,2432,0.2938,1.000,-0.0163,0.59
66,replay,2432,0.3573,1.000,-0.0165,0.59
67,replay,2432,0.2845,1.000,-0.0175,0.59
68,replay,2432,0.2181,1.000,-0.0182,0.59
69,replay,2432,0.2723,1.000,-0.0187,0.59
70,es_step,2496,0.0000,1.000,-0.0182,2.37
71,es_step,2560,0.0000,1.000,-0.0177,2.38
72,replay,2560,0.3623,1.000,-0.0183,0.59
73,replay,2560,0.3257,1.000,-0.0182,0.59
74,replay,2560,0.2861,1.000,-0.0179,0.59
75,replay,2560,0.3184,1.000,-0.0183,0.59
76,replay,2560,0.2328,1.000,-0.0188,0.59
77,replay,2560,0.1310,1.000,-0.0193,0.59
78,replay,2560,0.0586,1.000,-0.0209,0.59
79,replay,2560,0.3469,1.000,-0.0205,0.59
80,replay,2560,0.2227,1.000,-0.0213,0.59
81,replay,2560,0.1762,1.000,-0.0218,0.59
82,replay,2560,0.0868,1.000,-0.0223,0.59
83,replay,2560,0.1861,1.000,-0.0227,0.59
84,es_step,2624,0.0000,1.000,-0.0222,2.37
85,replay,2624,0.0065,1.000,-0.0227,0.59
86,replay,2624,0.0800,1.000,-0.0233,0.59
87,replay,2624,0.1719,1.000,-0.0231,0.59
88,replay,2624,0.1171,1.000,-0.0235,0.59
89,replay,2624,0.1028,1.000,-0.0231,0.59
90,replay,2624,0.3355,1.000,-0.0234,0.59
91,replay,2624,0.2369,1.000,-0.0237,0.59
92,es_step,2688,0.0000,1.000,-0.0232,2.37
93,es_step,2752,0.0000,1.000,-0.0226,2.37
94,replay,2752,0.0638,1.000,-0.0231,0.59
95,replay,2752,0.1352,1.000,-0.0232,0.59
96,replay,2752,0.1818,1.000,-0.0231,0.91
97,replay,2752,0.1227,1.000,-0.0231,0.59
98,es_step,2816,0.0000,1.000,-0.0226,2.38
99,replay,2816,-0.0642,1.000,-0.0230,0.60
100,es_step,2880,0.0000,1.000,-0.0225,2.37
101,replay,2880,0.3396,1.000,-0.0224,0.59
102,replay,2880,0.3007,1.000,-0.0229,0.59
103,es_step,2944,0.0000,1.000,-0.0224,2.37
104,replay,2944,-0.0026,1.000,-0.0227,0.59
105,es_step,3008,0.0000,1.000,-0.0222,2.37
106,es_step,3072,0.0000,1.000,-0.0217,2.37
107,replay,3072,0.5145,1.000,-0.0213,0.59
108,replay,3072,0.3885,1.000,-0.0219,0.59
109,replay,3072,0.3506,1.000,-0.0222,0.59
110,replay,3072,0.3251,1.000,-0.0223,0.59
111,replay,3072,0.3781,1.000,-0.0227,0.59
112,replay,3072,0.3177,1.000,-0.0226,0.59
113,replay,3072,0.1747,1.000,-0.0235,0.59
114,es_step,3136,0.0000,1.000,-0.0231,2.37
115,replay,3136,0.3570,1.000,-0.0225,0.59
116,replay,3136,0.2245,1.000,-0.0226,0.59
117,replay,3136,0.1386,1.000,-0.0233,0.59
118,replay,3136,0.3383,1.000,-0.0232,0.59
119,replay,3136,-0.1044,1.000,-0.0243,0.59
120,replay,3136,0.1387,1.000,-0.0248,0.59
121,replay,3136,0.4037,1.000,-0.0246,0.59
122,replay,3136,0.0437,1.000,-0.0256,0.59
123,replay,3136,0.1396,1.000,-0.0253,0.59
124,replay,3136,0.0562,1.000,-0.0255,0.59
125,replay,3136,0.1464,1.000,-0.0261,0.59
126,replay,3136,0.3959,1.000,-0.0256,0.59
127,es_step,3200,0.0000,1.000,-0.0251,2.37
128,es_step,3264,0.0000,1.000,-0.0246,2.37
129,replay,3264,-0.0115,1.000,-0.0249,0.59
130,es_step,3328,0.0000,1.000,-0.0244,2.37
131,replay,3328,0.4840,1.000,-0.0242,0.59
132,replay,3328,0.1606,1.000,-0.0246,0.59
133,replay,3328,0.2486,1.000,-0.0246,0.59
134,replay,3328,0.1859,1.000,-0.0252,0.59
135,replay,3328,0.1244,1.000,-0.0255,0.59
136,replay,3328,0.0759,1.000,-0.0256,0.59
137,replay,3328,0.0534,1.000,-0.0258,0.59
138,replay,3328,0.1239,1.000,-0.0252,0.59
139,replay,3328,0.1709,1.000,-0.0244,0.59
140,replay,3328,0.2959,1.000,-0.0238,0.59
141,es_step,3392,0.0000,1.000,-0.0234,2.37
142,replay,3392,0.3793,1.000,-0.0230,0.59
143,replay,3392,0.1374,1.000,-0.0230,0.59
144,replay,3392,0.3685,1.000,-0.0230,0.59
145,es_step,3456,0.0000,1.000,-0.0226,2.38
146,replay,3456,-0.0521,1.000,-0.0235,0.59
147,replay,3456,0.2593,1.000,-0.0237,0.59
148,replay,3456,0.2609,1.000,-0.0235,0.59
