update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
327,replay,3776,0.3721,1.000,-0.0224,0.59
328,replay,3776,0.2371,1.000,-0.0227,0.59
329,replay,3776,0.0544,1.000,-0.0232,0.59
330,es_step,3808,0.0000,0.938,-0.0230,1.17
331,replay,3808,0.2180,1.000,-0.0229,0.59
332,replay,3808,0.1908,1.000,-0.0228,0.59
333,replay,3808,0.3128,1.000,-0.0228,0.59
334,replay,3808,0.0301,1.000,-0.0237,0.59
335,es_step,3840,0.0000,0.938,-0.0235,1.17
336,es_step,3872,0.0245,0.938,-0.0230,1.18
337,replay,3872,0.0656,1.000,-0.0231,0.60
338,replay,3872,0.2859,1.000,-0.0231,0.59
339,replay,3872,0.3452,1.000,-0.0226,0.59
340,replay,3872,0.1982,1.000,-0.0231,0.59
341,replay,3872,0.3552,1.000,-0.0232,0.59
342,replay,3872,0.2704,1.000,-0.0230,0.59
343,replay,3872,0.1859,1.000,-0.0231,0.59
344,es_step,3904,0.0000,0.938,-0.0230,1.17
345,replay,3904,0.3353,1.000,-0.0231,0.59
346,replay,3904,0.2853,1.000,-0.0237,0.59
347,replay,3904,0.2032,1.000,-0.0238,0.59
348,es_step,3936,0.0000,1.000,-0.0236,1.17
349,replay,3936,-0.0178,1.000,-0.0243,0.59
350,replay,3936,0.0663,1.000,-0.0244,0.59
351,replay,3936,0.2223,1.000,-0.0242,0.60
352,replay,3936,0.2688,1.000,-0.0242,0.59
353,replay,3936,0.3658,1.000,-0.0243,0.59
354,replay,3936,0.0528,1.000,-0.0248,0.60
355,replay,3936,0.2905,1.000,-0.0248,0.59
356,replay,3936,0.0732,1.000,-0.0252,0.59
357,es_step,3968,0.0000,0.812,-0.0250,1.17
358,es_step,4000,0.0000,0.875,-0.0248,1.17
359,replay,4000,0.2210,1.000,-0.0248,0.60
360,es_step,4000,0.0000,0.750,-0.0248,1.17
361,replay,4000,0.3214,1.000,-0.0247,0.59
362,replay,4000,-0.0941,1.000,-0.0252,0.59
363,replay,4000,0.1862,1.000,-0.0249,0.59
364,replay,4000,0.2789,1.000,-0.0244,0.59
365,replay,4000,0.4438,1.000,-0.0243,0.59
366,replay,4000,0.2997,1.000,-0.0242,0.59
367,replay,4000,0.2820,1.000,-0.0245,0.60
368,es_step,4000,0.0000,1.000,-0.0245,1.17
369,replay,4000,0.3695,1.000,-0.0244,0.59
370,replay,4000,0.2631,1.000,-0.0246,0.59
371,replay,4000,0.2195,1.000,-0.0248,0.59
372,replay,4000,0.1820,1.000,-0.0246,0.59
373,replay,4000,0.1389,1.000,-0.0250,0.59
374,es_step,4000,0.0734,1.000,-0.0242,1.17
375,replay,4000,0.3632,1.000,-0.0241,0.59
376,replay,4000,0.4060,1.000,-0.0238,0.59
377,replay,4000,-0.0316,1.000,-0.0244,0.59
378,replay,4000,0.0785,1.000,-0.0248,0.59
379,replay,4000,0.2055,1.000,-0.0249,0.59
380,replay,4000,0.2851,1.000,-0.0252,0.59
381,replay,4000,0.2273,1.000,-0.0257,0.59
382,replay,4000,0.1814,1.000,-0.0259,0.59
383,replay,4000,0.3839,1.000,-0.0262,0.59
384,es_step,4000,0.0000,1.000,-0.0261,1.17
385,replay,4000,0.2516,1.000,-0.0257,0.59
386,replay,4000,0.2667,1.000,-0.0258,0.59
387,replay,4000,0.1146,1.000,-0.0257,0.59
388,es_step,4000,0.0416,0.875,-0.0252,1.17
389,replay,4000,0.3550,1.000,-0.0248,0.59
390,es_step,4000,0.0000,0.875,-0.0248,1.17
391,replay,4000,-0.0768,1.000,-0.0252,0.60
