update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
321,replay,3552,0.0743,1.000,-0.0216,0.59
322,replay,3552,0.0600,1.000,-0.0215,0.59
323,replay,3552,0.1289,1.000,-0.0216,0.60
324,replay,3552,0.2601,1.000,-0.0209,0.59
325,es_step,3584,0.0247,1.000,-0.0205,1.17
326,replay,3584,0.2082,1.000,-0.0208,0.60
327,replay,3584,0.2489,1.000,-0.0213,0.59
328,replay,3584,0.2665,1.000,-0.0212,0.59
329,replay,3584,0.2950,1.000,-0.0207,0.60
330,es_step,3616,0.0345,1.000,-0.0202,1.17
331,es_step,3648,0.1301,1.000,-0.0189,1.17
332,replay,3648,0.1807,1.000,-0.0192,0.60
333,replay,3648,0.1761,1.000,-0.0191,0.60
334,replay,3648,0.0915,1.000,-0.0200,0.60
335,replay,3648,0.2714,1.000,-0.0199,0.60
336,replay,3648,0.3788,1.000,-0.0191,0.60
337,es_step,3680,0.0276,1.000,-0.0186,1.17
338,replay,3680,0.2199,1.000,-0.0188,0.60
339,replay,3680,0.3877,1.000,-0.0188,0.59
340,replay,3680,0.1465,1.000,-0.0190,0.59
341,replay,3680,0.1795,1.000,-0.0192,0.59
342,es_step,3712,0.0291,1.000,-0.0188,1.17
343,es_step,3744,0.0355,1.000,-0.0183,1.17
344,replay,3744,0.2713,1.000,-0.0184,0.59
345,replay,3744,0.2769,1.000,-0.0186,0.59
346,replay,3744,0.1705,1.000,-0.0188,0.59
347,replay,3744,0.2630,1.000,-0.0187,0.59
348,es_step,3776,0.0107,1.000,-0.0184,1.17
349,es_step,3808,0.0451,1.000,-0.0179,1.17
350,es_step,3840,0.1086,1.000,-0.0168,1.17
351,replay,3840,0.3021,1.000,-0.0168,0.60
352,es_step,3872,-0.0041,1.000,-0.0167,1.17
353,replay,3872,0.1063,1.000,-0.0170,0.60
354,replay,3872,0.2886,1.000,-0.0167,0.59
355,es_step,3904,0.0291,1.000,-0.0164,1.17
356,replay,3904,0.2087,1.000,-0.0168,0.59
357,es_step,3936,0.0452,1.000,-0.0163,1.17
358,es_step,3968,0.0552,1.000,-0.0157,1.17
359,replay,3968,0.3477,1.000,-0.0154,0.59
360,replay,3968,0.2845,1.000,-0.0155,0.59
361,replay,3968,0.3235,1.000,-0.0154,0.59
362,es_step,4000,0.0640,1.000,-0.0148,1.17
363,es_step,4000,0.0529,1.000,-0.0147,1.17
364,replay,4000,0.1803,1.000,-0.0143,0.60
365,es_step,4000,0.0440,1.000,-0.0143,1.17
366,replay,4000,0.3008,1.000,-0.0142,0.60
367,replay,4000,0.3574,1.000,-0.0137,0.59
368,replay,4000,0.1368,1.000,-0.0139,0.59
369,replay,4000,0.3188,1.000,-0.0138,0.59
370,replay,4000,0.0560,1.000,-0.0137,0.60
371,replay,4000,0.0074,1.000,-0.0138,0.59
372,replay,4000,0.0243,1.000,-0.0133,0.59
373,replay,4000,0.3761,1.000,-0.0132,0.59
374,replay,4000,0.1206,1.000,-0.0129,0.60
375,replay,4000,0.0258,1.000,-0.0128,0.59
376,replay,4000,0.2441,1.000,-0.0122,0.59
377,replay,4000,0.2150,1.000,-0.0122,0.59
378,replay,4000,0.3596,1.000,-0.0113,0.60
379,replay,4000,0.2772,1.000,-0.0114,0.60
380,replay,4000,0.1655,1.000,-0.0110,0.59
381,es_step,4000,0.1350,1.000,-0.0100,1.17
382,replay,4000,0.2711,1.000,-0.0100,0.59
383,replay,4000,0.3077,1.000,-0.0096,0.59
384,replay,4000,0.2125,1.000,-0.0094,0.60
385,replay,4000,0.2606,1.000,-0.0090,0.60
386,replay,4000,0.3949,1.000,-0.0082,0.59
387,replay,4000,0.0791,1.000,-0.0080,0.59
388,replay,4000,0.1765,1.000,-0.0076,0.59
389,replay,4000,0.2355,1.000,-0.0073,0.59
390,es_step,4000,0.2309,1.000,-0.0063,1.17
391,replay,4000,0.4031,1.000,-0.0057,0.60
392,es_step,4000,0.1769,1.000,-0.0054,1.17
393,replay,4000,0.1887,1.000,-0.0053,0.60
394,replay,4000,0.2924,1.000,-0.0053,0.59
395,replay,4000,0.3003,1.000,-0.0051,0.59
396,replay,4000,0.3018,1.000,-0.0051,0.59
397,replay,4000,0.1772,1.000,-0.0051,0.59
398,es_step,4000,0.2639,1.000,-0.0050,1.17
399,replay,4000,0.2191,1.000,-0.0054,0.59
400,es_step,4000,0.2390,1.000,-0.0054,1.17
401,replay,4000,0.2994,1.000,-0.0051,0.59
402,replay,4000,0.0986,1.000,-0.0045,0.59
403,replay,4000,0.3425,1.000,-0.0044,0.60
404,replay,4000,0.1807,1.000,-0.0043,0.59
405,replay,4000,0.4616,1.000,-0.0038,0.59
406,es_step,4000,0.3280,1.000,-0.0038,1.17
407,replay,4000,0.2294,1.000,-0.0035,0.60
408,replay,4000,0.3041,1.000,-0.0033,1.12
409,es_step,4000,0.2493,1.000,-0.0033,1.17
410,es_step,4000,0.1815,1.000,-0.0033,1.17
411,replay,4000,-0.0461,1.000,-0.0036,0.60
412,replay,4000,0.2232,1.000,-0.0036,0.59
413,replay,4000,0.1260,1.000,-0.0041,0.59
414,replay,4000,0.0536,1.000,-0.0041,0.59
415,replay,4000,0.3391,1.000,-0.0034,0.59
416,replay,4000,0.2641,1.000,-0.0036,0.59
417,replay,4000,0.2593,1.000,-0.0039,0.60
418,replay,4000,-0.1479,1.000,-0.0046,0.60
419,replay,4000,0.2224,1.000,-0.0046,0.59
420,replay,4000,0.1542,1.000,-0.0051,0.59
421,replay,4000,0.0623,1.000,-0.0053,0.59
422,replay,4000,-0.1338,1.000,-0.0055,0.59
423,replay,4000,0.3150,1.000,-0.0049,0.60
424,replay,4000,0.3210,1.000,-0.0046,0.59
425,es_step,4000,0.2011,1.000,-0.0045,1.17
426,replay,4000,0.1859,1.000,-0.0042,0.60
427,es_step,4000,0.1359,1.000,-0.0042,1.17
428,replay,4000,0.1112,1.000,-0.0044,0.60
429,replay,4000,-0.1319,1.000,-0.0050,0.59
430,replay,4000,0.3174,1.000,-0.0051,0.59
431,replay,4000,0.0286,1.000,-0.0053,0.59
432,replay,4000,0.2542,1.000,-0.0052,0.59
433,replay,4000,-0.1036,1.000,-0.0053,0.59
434,replay,4000,0.1992,1.000,-0.0053,0.60
435,replay,4000,-0.0986,1.000,-0.0052,0.59
436,es_step,4000,0.1112,1.000,-0.0052,1.17
437,es_step,4000,0.1440,1.000,-0.0052,1.17
438,replay,4000,-0.1929,1.000,-0.0055,0.60
439,replay,4000,0.2043,1.000,-0.0052,0.59
440,replay,4000,0.3885,1.000,-0.0049,0.59
441,replay,4000,0.1223,1.000,-0.0051,0.59
442,es_step,4000,0.1483,1.000,-0.0051,1.17
443,replay,4000,0.1969,1.000,-0.0051,0.60
444,replay,4000,-0.0684,1.000,-0.0057,0.59
445,replay,4000,0.2156,1.000,-0.0055,0.59
446,replay,4000,0.2134,1.000,-0.0054,0.60
447,replay,4000,0.1375,1.000,-0.0054,0.60
448,replay,4000,0.0093,1.000,-0.0063,0.59
449,replay,4000,0.1210,1.000,-0.0067,0.60
450,replay,4000,-0.0816,1.000,-0.0069,0.60
451,replay,4000,0.1978,1.000,-0.0071,0.60
452,replay,4000,0.3140,1.000,-0.0070,0.60
453,replay,4000,0.3811,1.000,-0.0066,0.59
454,replay,4000,0.1224,1.000,-0.0070,0.60
455,es_step,4000,0.1768,1.000,-0.0069,1.17
456,es_step,4000,0.1861,1.000,-0.0069,1.17
457,replay,4000,0.1410,1.000,-0.0069,0.60
458,es_step,4000,0.2350,1.000,-0.0069,1.19
459,replay,4000,0.2607,1.000,-0.0068,0.59
460,replay,4000,0.2121,1.000,-0.0071,0.59
461,es_step,4000,0.1684,1.000,-0.0071,1.17
462,es_step,4000,0.1492,1.000,-0.0071,1.17
463,es_step,4000,0.1914,1.000,-0.0071,1.17
464,replay,4000,0.1620,1.000,-0.0073,0.60
465,replay,4000,0.2881,1.000,-0.0070,0.59
466,replay,4000,0.0777,1.000,-0.0075,0.59
467,replay,4000,0.1732,1.000,-0.0075,0.59
468,replay,4000,-0.0544,1.000,-0.0080,0.59
469,replay,4000,0.0651,1.000,-0.0083,0.59
470,es_step,4000,0.1344,1.000,-0.0083,1.17
471,replay,4000,0.1677,1.000,-0.0083,0.60
472,replay,4000,0.1973,1.000,-0.0087,0.60
473,replay,4000,0.3270,1.000,-0.0088,0.59
474,replay,4000,0.1961,1.000,-0.0088,0.59
475,replay,4000,-0.2813,1.000,-0.0096,0.60
476,replay,4000,0.1293,1.000,-0.0091,0.59
477,replay,4000,0.2905,1.000,-0.0092,0.60
478,replay,4000,0.2016,1.000,-0.0097,0.60
479,replay,4000,0.0903,1.000,-0.0102,0.60
480,es_step,4000,0.1103,1.000,-0.0100,1.18
481,replay,4000,-0.3675,1.000,-0.0105,0.59
482,es_step,4000,0.1317,1.000,-0.0103,1.17
483,replay,4000,0.2108,1.000,-0.0104,0.59
484,es_step,4000,0.1691,1.000,-0.0102,1.17
485,es_step,4000,0.2020,1.000,-0.0102,1.17
486,es_step,4000,0.2080,1.000,-0.0102,1.17
487,replay,4000,0.2787,1.000,-0.0105,0.60
488,replay,4000,-0.1431,1.000,-0.0111,0.59
489,replay,4000,0.1943,1.000,-0.0108,0.60
490,replay,4000,0.1283,1.000,-0.0112,0.59
491,replay,4000,0.3247,1.000,-0.0111,0.59
492,es_step,4000,0.1536,1.000,-0.0111,1.18
493,replay,4000,0.3004,1.000,-0.0109,0.60
494,replay,4000,0.2671,1.000,-0.0099,0.60
495,replay,4000,0.1200,1.000,-0.0104,0.59
496,replay,4000,0.1661,1.000,-0.0103,0.59
497,es_step,4000,0.1881,1.000,-0.0103,1.17
498,replay,4000,-0.1151,1.000,-0.0106,0.59
499,es_step,4000,0.2440,1.000,-0.0106,1.17
500,replay,4000,0.1945,1.000,-0.0108,0.59
501,replay,4000,0.2726,1.000,-0.0107,0.59
502,es_step,4000,0.0638,1.000,-0.0107,1.17
503,es_step,4000,0.0867,1.000,-0.0107,1.17
504,replay,4000,-0.0913,1.000,-0.0116,0.60
505,es_step,4000,0.0846,1.000,-0.0114,1.17
506,es_step,4000,0.0794,1.000,-0.0114,1.17
507,replay,4000,0.0454,1.000,-0.0118,0.60
